Country,B-G Namespace,Year,Air Quality Network,Air Quality Network Name,Timezone,Air Quality Station EoI Code,Air Quality Station Nat Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Longitude,Latitude,Altitude,Altitude Unit,Air Quality Station Area,Air Quality Station Type,Operational Activity Begin,Operational Activity End,Sample Id,Inlet Height,Inlet Height Unit,Building Distance,Building Distance Unit,Kerb Distance,Kerb Distance Unit,Distance Source,Distance Source Unit,Main Emission Sources,Heating Emissions,Heating Emissions Unit,Mobile,Traffic Emissions,Traffic Emissions Unit,Industrial Emissions,Industrial Emissions Unit,Municipality,Dispersion Local,Dispersion Regional,Distance Junction,Distance Junction Unit,Heavy Duty Fraction,Height Facades,Street Width,Traffic Speed,Traffic Volume,Process Id,Process Activity Begin,Process Activity End,Measurement Type,Measurement Method,Other Measurement Method,Measurement Equipment,Other Measurement Equipment,Sampling Method,Other Sampling Method,Analytical Technique,Other Analytical Technique,Equivalence Demonstrated,Demonstration Report,Detection Limit,Detection Limit Unit,Documentation,QA Report,Duration,Duration Unit,Cadence,Cadence Unit,Source Data URL,Imported
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0053R","Ro1","AMS Rozhen peak","SPO-BG0053R_01046_100","NO3- in PM2.5","24.738100000","41.6943","1720.0","m","rural-remote","background","01/01/2015 00:00:00","","SPO_F-BG0053R_01046_100_100","3.0","m","58.0","m","130.0","m","","","Long-range transboundary transport","","","0","","","","","","","","","","","","","","","SPP-BG_ion_chromatography","","","active","","","","","","","IC","","noRef","","","","","https://bds-bg.org/bg/project/show/bds:proj:85662","24","hour","24","hour","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0053R","Ro1","AMS Rozhen peak","SPO-BG0053R_01047_100","SO42- in PM2.5","24.738100000","41.6943","1720.0","m","rural-remote","background","01/01/2015 00:00:00","","SPO_F-BG0053R_01047_100_100","3.0","m","58.0","m","130.0","m","","","Long-range transboundary transport","","","0","","","","","","","","","","","","","","","SPP-BG_ion_chromatography","","","active","","","","","","","IC","","noRef","","","","","https://bds-bg.org/bg/project/show/bds:proj:85662","24","hour","24","hour","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0053R","Ro1","AMS Rozhen peak","SPO-BG0053R_01629_100","Ca2+ in PM2.5","24.738100000","41.6943","1720.0","m","rural-remote","background","01/01/2015 00:00:00","","SPO_F-BG0053R_01629_100_100","3.0","m","58.0","m","130.0","m","","","Long-range transboundary transport","","","0","","","","","","","","","","","","","","","SPP-BG_ion_chromatography","","","active","","","","","","","IC","","noRef","","","","","https://bds-bg.org/bg/project/show/bds:proj:85662","24","hour","24","hour","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0053R","Ro1","AMS Rozhen peak","SPO-BG0053R_01631_100","Cl- in PM2.5","24.738100000","41.6943","1720.0","m","rural-remote","background","01/01/2015 00:00:00","","SPO_F-BG0053R_01631_100_100","3.0","m","58.0","m","130.0","m","","","Long-range transboundary transport","","","0","","","","","","","","","","","","","","","SPP-BG_ion_chromatography","","","active","","","","","","","IC","","noRef","","","","","https://bds-bg.org/bg/project/show/bds:proj:85662","24","hour","24","hour","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0053R","Ro1","AMS Rozhen peak","SPO-BG0053R_01657_100","K+ in PM2.5","24.738100000","41.6943","1720.0","m","rural-remote","background","01/01/2015 00:00:00","","SPO_F-BG0053R_01657_100_100","3.0","m","58.0","m","130.0","m","","","Long-range transboundary transport","","","0","","","","","","","","","","","","","","","SPP-BG_ion_chromatography","","","active","","","","","","","IC","","noRef","","","","","https://bds-bg.org/bg/project/show/bds:proj:85662","24","hour","24","hour","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0053R","Ro1","AMS Rozhen peak","SPO-BG0053R_01659_100","Mg2+ in PM2.5","24.738100000","41.6943","1720.0","m","rural-remote","background","01/01/2015 00:00:00","","SPO_F-BG0053R_01659_100_100","3.0","m","58.0","m","130.0","m","","","Long-range transboundary transport","","","0","","","","","","","","","","","","","","","SPP-BG_ion_chromatography","","","active","","","","","","","IC","","noRef","","","","","https://bds-bg.org/bg/project/show/bds:proj:85662","24","hour","24","hour","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0053R","Ro1","AMS Rozhen peak","SPO-BG0053R_01668_100","Na+  in PM2.5","24.738100000","41.6943","1720.0","m","rural-remote","background","01/01/2015 00:00:00","","SPO_F-BG0053R_01668_100_100","3.0","m","58.0","m","130.0","m","","","Long-range transboundary transport","","","0","","","","","","","","","","","","","","","SPP-BG_ion_chromatography","","","active","","","","","","","IC","","noRef","","","","","https://bds-bg.org/bg/project/show/bds:proj:85662","24","hour","24","hour","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0053R","Ro1","AMS Rozhen peak","SPO-BG0053R_05012_100","Pb in PM10","24.738100000","41.6943","1720.0","m","rural-remote","background","01/01/2006 00:00:00","","SPO_F-BG0053R_05012_100_100","3.0","m","58.0","m","130.0","m","","","Long-range transboundary transport","","","0","","","","","","","","","","","","","","","SPP-BG_N_ICP-MS_06847","","","active","","","","","","","ICP-MS","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:51845","24","hour","24","hour","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0053R","Ro1","AMS Rozhen peak","SPO-BG0053R_05014_100","Cd in PM10","24.738100000","41.6943","1720.0","m","rural-remote","background","01/01/2006 00:00:00","","SPO_F-BG0053R_05014_100_100","3.0","m","58.0","m","130.0","m","","","Long-range transboundary transport","","","0","","","","","","","","","","","","","","","SPP-BG_N_ICP-MS_06847","","","active","","","","","","","ICP-MS","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:51845","24","hour","24","hour","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0053R","Ro1","AMS Rozhen peak","SPO-BG0053R_05015_100","Ni in PM10","24.738100000","41.6943","1720.0","m","rural-remote","background","01/01/2006 00:00:00","","SPO_F-BG0053R_05015_100_100","3.0","m","58.0","m","130.0","m","","","Long-range transboundary transport","","","0","","","","","","","","","","","","","","","SPP-BG_N_ICP-MS_06847","","","active","","","","","","","ICP-MS","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:51845","24","hour","24","hour","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0053R","Ro1","AMS Rozhen peak","SPO-BG0053R_05018_100","As in PM10","24.738100000","41.6943","1720.0","m","rural-remote","background","01/01/2006 00:00:00","","SPO_F-BG0053R_05018_100_100","3.0","m","58.0","m","130.0","m","","","Long-range transboundary transport","","","0","","","","","","","","","","","","","","","SPP-BG_N_ICP-MS_06847","","","active","","","","","","","ICP-MS","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:51845","24","hour","24","hour","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0053R","Ro1","AMS Rozhen peak","SPO-BG0053R_05029_100","BaP in PM10","24.738100000","41.6943","1720.0","m","rural-remote","background","01/01/2006 00:00:00","","SPO_F-BG0053R_05029_100_100","3.0","m","58.0","m","130.0","m","","","Long-range transboundary transport","","","0","","","","","","","","","","","","","","","SPP-BG_N_GC-MS_06849","","","active","","","","","","","GC-MS","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:74730","24","hour","24","hour","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0053R","Ro1","AMS Rozhen peak","SPO-BG0053R_05029_100","BaP in PM10","24.738100000","41.6943","1720.0","m","rural-remote","background","01/01/2006 00:00:00","","SPO_F-BG0053R_05029_100_100","3.0","m","58.0","m","130.0","m","","","Long-range transboundary transport","","","0","","","","","","","","","","","","","","","SPP-BG_N_GC-MS_06852","","","active","","","","","","","GC-MS","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:74730","24","hour","24","hour","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0053R","Ro1","AMS Rozhen peak","SPO-BG0053R_06001_100","PM2.5","24.738100000","41.6943","1720.0","m","rural-remote","background","01/01/2006 00:00:00","","SPO_F-BG0053R_06001_100_100","3.0","m","58.0","m","130.0","m","","","Long-range transboundary transport","","","0","","","","","","","","","","","","","","","SPP-BG_A_51411GC855BTX-600","","","automatic","","","GC855BTX-600","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:90540","1","hour","15","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0053R","Ro1","AMS Rozhen peak","SPO-BG0053R_06001_100","PM2.5","24.738100000","41.6943","1720.0","m","rural-remote","background","01/01/2006 00:00:00","","SPO_F-BG0053R_06001_100_100","3.0","m","58.0","m","130.0","m","","","Long-range transboundary transport","","","0","","","","","","","","","","","","","","","SPP-BG_N_gravi_tecora","","","active","","","","","","","gravi","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:87403","1","day","24","hour","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0053R","Ro1","AMS Rozhen peak","SPO-BG0053R_06015_100","BaP","24.738100000","41.6943","1720.0","m","rural-remote","background","01/01/2006 00:00:00","31/12/2012 23:59:59","SPO_F-BG0053R_06015_100_100","3.0","m","58.0","m","130.0","m","","","Long-range transboundary transport","","","0","","","","","","","","","","","","","","","SPP-BG_N_03150tecora","","","active","","","","","","","other","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:74730","1","day","24","hour","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0052A","Sf8","AMS Druzhba -Sofia","SPO-BG0052A_00001_500","SO2","23.400200000","42.6665","548.0","m","urban","background","01/01/1997 00:00:00","","SPO_F-BG0052A_00001_500_500","3.0","m","16.0","m","27.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_51411GC855BTX-600","","","automatic","","","GC855BTX-600","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:90540","1","hour","15","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0052A","Sf8","AMS Druzhba -Sofia","SPO-BG0052A_00001_500","SO2","23.400200000","42.6665","548.0","m","urban","background","01/01/1997 00:00:00","","SPO_F-BG0052A_00001_500_500","3.0","m","16.0","m","27.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_UV-FL_92206","","","automatic","UV-FL","","other","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:81470","1","hour","1","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0052A","Sf8","AMS Druzhba -Sofia","SPO-BG0052A_00001_500","SO2","23.400200000","42.6665","548.0","m","urban","background","01/01/1997 00:00:00","","SPO_F-BG0052A_00001_500_500","3.0","m","16.0","m","27.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_UV-FL_horibaAPSA370","","","automatic","UV-FL","","horibaAPSA370","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:81470","1","hour","1","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0052A","Sf8","AMS Druzhba -Sofia","SPO-BG0052A_00005_100","PM10","23.400200000","42.6665","548.0","m","urban","background","01/01/2000 00:00:00","","SPO_F-BG0052A_00005_100_100","3.0","m","16.0","m","27.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_51411GC855BTX-600","","","automatic","","","GC855BTX-600","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:90540","1","hour","15","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0052A","Sf8","AMS Druzhba -Sofia","SPO-BG0052A_00005_100","PM10","23.400200000","42.6665","548.0","m","urban","background","01/01/2000 00:00:00","","SPO_F-BG0052A_00005_100_100","3.0","m","16.0","m","27.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_BETA_andersenFH62IR","","","automatic","BETA","","andersenFH62IR","","","","","","yes","http://www.aces.su.se/reflab/wp-content/uploads/2016/11/Demonstration_of_Equivalence_of_Ambient_Air_Monitoring.pdf","","","","https://bds-bg.org/bg/project/show/bds:proj:98388","1","day","24","hour","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0052A","Sf8","AMS Druzhba -Sofia","SPO-BG0052A_00007_500","O3","23.400200000","42.6665","548.0","m","urban","background","01/01/1997 00:00:00","","SPO_F-BG0052A_00007_500_500","3.0","m","16.0","m","27.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_51411GC855BTX-600","","","automatic","","","GC855BTX-600","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:90540","1","hour","15","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0052A","Sf8","AMS Druzhba -Sofia","SPO-BG0052A_00007_500","O3","23.400200000","42.6665","548.0","m","urban","background","01/01/1997 00:00:00","","SPO_F-BG0052A_00007_500_500","3.0","m","16.0","m","27.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_UV-P_92110","","","automatic","UV-P","","other","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:81471","1","hour","1","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0052A","Sf8","AMS Druzhba -Sofia","SPO-BG0052A_00007_500","O3","23.400200000","42.6665","548.0","m","urban","background","01/01/1997 00:00:00","","SPO_F-BG0052A_00007_500_500","3.0","m","16.0","m","27.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_UV-P_horibaAPOA370","","","automatic","UV-P","","horibaAPOA370","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:81471","1","hour","1","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0052A","Sf8","AMS Druzhba -Sofia","SPO-BG0052A_00008_500","NO2","23.400200000","42.6665","548.0","m","urban","background","01/01/1997 00:00:00","","SPO_F-BG0052A_00008_500_500","3.0","m","16.0","m","27.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_51411GC855BTX-600","","","automatic","","","GC855BTX-600","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:90540","1","hour","15","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0052A","Sf8","AMS Druzhba -Sofia","SPO-BG0052A_00008_500","NO2","23.400200000","42.6665","548.0","m","urban","background","01/01/1997 00:00:00","","SPO_F-BG0052A_00008_500_500","3.0","m","16.0","m","27.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_chemi_92312","","","automatic","chemi","","other","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:81467","1","hour","1","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0052A","Sf8","AMS Druzhba -Sofia","SPO-BG0052A_00008_500","NO2","23.400200000","42.6665","548.0","m","urban","background","01/01/1997 00:00:00","","SPO_F-BG0052A_00008_500_500","3.0","m","16.0","m","27.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_chemi_horibaAPNA370","","","automatic","chemi","","horibaAPNA370","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:81467","1","hour","1","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0052A","Sf8","AMS Druzhba -Sofia","SPO-BG0052A_00020_100","C6H6","23.400200000","42.6665","548.0","m","urban","background","01/01/2006 00:00:00","","SPO_F-BG0052A_00020_100_100","3.0","m","16.0","m","27.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP_BG_A_Environment_VOC72M","","","automatic","GC-MS","BDS EN 14662-3:2015","VOC72M","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:90540","1","hour","15","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0052A","Sf8","AMS Druzhba -Sofia","SPO-BG0052A_00020_100","C6H6","23.400200000","42.6665","548.0","m","urban","background","01/01/2006 00:00:00","","SPO_F-BG0052A_00020_100_100","3.0","m","16.0","m","27.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_51411GC855BTX-600","","","automatic","","","GC855BTX-600","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:90540","1","hour","15","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0052A","Sf8","AMS Druzhba -Sofia","SPO-BG0052A_00038_500","NO","23.400200000","42.6665","548.0","m","urban","background","01/01/1997 00:00:00","","SPO_F-BG0052A_00038_500_500","3.0","m","16.0","m","27.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_51411GC855BTX-600","","","automatic","","","GC855BTX-600","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:90540","1","hour","15","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0052A","Sf8","AMS Druzhba -Sofia","SPO-BG0052A_00038_500","NO","23.400200000","42.6665","548.0","m","urban","background","01/01/1997 00:00:00","","SPO_F-BG0052A_00038_500_500","3.0","m","16.0","m","27.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_chemi_92312","","","automatic","chemi","","other","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:81467","1","hour","1","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0052A","Sf8","AMS Druzhba -Sofia","SPO-BG0052A_00038_500","NO","23.400200000","42.6665","548.0","m","urban","background","01/01/1997 00:00:00","","SPO_F-BG0052A_00038_500_500","3.0","m","16.0","m","27.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_chemi_horibaAPNA370","","","automatic","chemi","","horibaAPNA370","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:81467","1","hour","1","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0051A","Pld2","AMS Kamenitsa-Plovdiv","SPO-BG0051A_00001_500","SO2","24.765200000","42.1429","166.0","m","urban","background","01/01/1997 00:00:00","","SPO_F-BG0051A_00001_500_500","3.0","m","35.0","m","30.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_51411GC855BTX-600","","","automatic","","","GC855BTX-600","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:90540","1","hour","15","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0051A","Pld2","AMS Kamenitsa-Plovdiv","SPO-BG0051A_00001_500","SO2","24.765200000","42.1429","166.0","m","urban","background","01/01/1997 00:00:00","","SPO_F-BG0051A_00001_500_500","3.0","m","35.0","m","30.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_UV-FL_API100A","","","automatic","UV-FL","","API100A","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:81470","1","hour","1","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0051A","Pld2","AMS Kamenitsa-Plovdiv","SPO-BG0051A_00001_500","SO2","24.765200000","42.1429","166.0","m","urban","background","01/01/1997 00:00:00","","SPO_F-BG0051A_00001_500_500","3.0","m","35.0","m","30.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_UV-FL_horibaAPSA370","","","automatic","UV-FL","","horibaAPSA370","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:81470","1","hour","1","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0051A","Pld2","AMS Kamenitsa-Plovdiv","SPO-BG0051A_00005_100","PM10","24.765200000","42.1429","166.0","m","urban","background","01/01/2019 00:00:00","","SPO_F-BG0051A_00005_100_100","3.0","m","35.0","m","30.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_51411GC855BTX-600","","","automatic","","","GC855BTX-600","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:90540","1","hour","15","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0051A","Pld2","AMS Kamenitsa-Plovdiv","SPO-BG0051A_00005_100","PM10","24.765200000","42.1429","166.0","m","urban","background","01/01/2019 00:00:00","","SPO_F-BG0051A_00005_100_100","3.0","m","35.0","m","30.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_BETA_andersenFH62IR","","","automatic","BETA","","andersenFH62IR","","","","","","yes","http://www.aces.su.se/reflab/wp-content/uploads/2016/11/Demonstration_of_Equivalence_of_Ambient_Air_Monitoring.pdf","","","","https://bds-bg.org/bg/project/show/bds:proj:98388","1","day","24","hour","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0051A","Pld2","AMS Kamenitsa-Plovdiv","SPO-BG0051A_00005_100","PM10","24.765200000","42.1429","166.0","m","urban","background","01/01/2019 00:00:00","","SPO_F-BG0051A_00005_100_100","3.0","m","35.0","m","30.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_BETA_thermo5030SHARP","","","automatic","BETA","","thermo5030SHARP","","","","","","yes","http://www.aces.su.se/reflab/wp-content/uploads/2016/11/Demonstration_of_Equivalence_of_Ambient_Air_Monitoring.pdf","","","","https://bds-bg.org/bg/project/show/bds:proj:98388","1","day","24","hour","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
